date,cases,gender
2021-03-29,4323.0,female
2021-03-30,953.0,female
2021-03-31,0.0,female
2021-04-01,2186.0,female
2021-04-02,0.0,female
2021-04-03,0.0,female
2021-04-04,0.0,female
2021-04-05,0.0,female
2021-04-06,3659.0,female
2021-04-07,1146.0,female
2021-04-08,1223.0,female
2021-04-09,0.0,female
2021-04-10,0.0,female
2021-04-11,0.0,female
2021-04-12,4094.0,female
2021-04-13,1057.0,female
2021-04-14,1236.0,female
2021-04-15,1084.0,female
2021-04-16,0.0,female
2021-04-17,0.0,female
2021-04-18,0.0,female
2021-04-19,3519.0,female
2021-04-20,1053.0,female
2021-04-21,1313.0,female
2021-04-22,1049.0,female
2021-04-23,1023.0,female
2021-04-24,0.0,female
2021-04-25,0.0,female
2021-04-26,2634.0,female
2021-04-27,996.0,female
2021-04-28,1060.0,female
2021-04-29,0.0,female
2021-04-30,1920.0,female
2021-05-01,0.0,female
2021-05-02,0.0,female
2021-05-03,1991.0,female
2021-05-04,802.0,female
2021-05-05,891.0,female
2021-05-06,864.0,female
2021-05-07,0.0,female
2021-05-08,0.0,female
2021-05-09,0.0,female
2021-05-10,771.0,female
2021-05-11,2543.0,female
2021-05-12,-5605.0,female
2021-05-13,0.0,female
2021-05-14,0.0,female
2021-05-15,0.0,female
2021-05-16,0.0,female
2021-05-17,8853.0,female
2021-05-18,605.0,female
2021-05-19,794.0,female
2021-05-20,605.0,female
2021-05-21,0.0,female
2021-05-22,0.0,female
2021-05-23,0.0,female
2021-05-24,0.0,female
2021-05-25,2043.0,female
2021-05-26,455.0,female
2021-05-27,516.0,female
2021-05-28,0.0,female
2021-05-29,0.0,female
2021-05-30,0.0,female
2021-05-31,1329.0,female
2021-06-01,403.0,female
2021-06-02,0.0,female
2021-06-03,350.0,female
2021-06-04,556.0,female
2021-06-05,0.0,female
2021-06-06,0.0,female
2021-06-07,0.0,female
2021-06-08,736.0,female
2021-06-09,0.0,female
2021-06-10,434.0,female
2021-06-11,181.0,female
2021-06-12,0.0,female
2021-06-13,0.0,female
2021-06-14,0.0,female
2021-06-15,450.0,female
2021-06-16,138.0,female
2021-06-17,98.0,female
2021-06-18,83.0,female
2021-06-19,0.0,female
2021-06-20,0.0,female
2021-06-21,176.0,female
2021-06-22,0.0,female
2021-06-23,0.0,female
2021-06-24,136.0,female
2021-06-25,108.0,female
2021-06-26,0.0,female
2021-06-27,0.0,female
2021-06-28,101.0,female
2021-06-29,0.0,female
2021-06-30,104.0,female
2021-07-01,81.0,female
2021-07-02,80.0,female
2021-07-03,0.0,female
2021-07-04,0.0,female
2021-07-05,0.0,female
2021-07-06,288.0,female
2021-07-07,126.0,female
2021-07-08,114.0,female
2021-07-09,0.0,female
2021-07-10,0.0,female
2021-07-11,0.0,female
2021-07-12,528.0,female
2021-07-13,0.0,female
2021-07-14,0.0,female
2021-07-15,702.0,female
2021-07-16,289.0,female
2021-07-17,0.0,female
2021-07-18,0.0,female
